,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
2689,Corrientes,Concepción,Tabay,0,0,0,0,1,0,1,1,1
2690,Corrientes,Concepción,Tatacua,0,0,0,0,1,0,0,0,1
2691,Corrientes,Curuzú Cuatiá,Cazadores correntinos,0,0,0,0,1,0,0,1,1
2692,Corrientes,Curuzú Cuatiá,Curuzú cuatiá,1,0,0,1,1,1,1,1,1
2693,Corrientes,Curuzú Cuatiá,Perugorría,0,0,0,0,1,0,1,1,1
2694,San luis,Belgrano,Villa general roca,0,0,0,1,0,0,0,1,0
2695,San luis,Chacabuco,Balcarce,0,0,0,0,0,0,0,0,0
2696,San luis,Chacabuco,Colonia zubelzu,0,0,0,0,0,0,0,0,0
2697,San luis,Chacabuco,Concarán,0,0,0,0,1,1,0,1,1
2698,San luis,Chacabuco,Cortaderas,0,0,0,1,1,1,1,1,0
2699,San luis,Chacabuco,El algarrobal,0,0,0,1,0,0,0,0,0
2700,San luis,Chacabuco,El churrasco,0,0,0,0,0,0,0,0,0
2701,San luis,Chacabuco,El recuerdo,0,0,0,0,0,0,0,0,0
2702,San luis,Chacabuco,El sauce,0,0,0,0,0,0,0,0,0
2703,San luis,Chacabuco,El sifon,0,0,0,0,0,0,0,0,0
2704,San luis,Chacabuco,El tala,0,0,0,0,0,0,0,0,0
2705,San luis,Chacabuco,La celestina,0,0,0,0,0,0,0,0,0
2706,San luis,Chacabuco,Las rosas,0,0,0,0,0,0,0,0,0
2707,San luis,Chacabuco,Naschel,0,0,0,0,1,0,1,1,0
2708,San luis,Chacabuco,Papagayos,0,0,0,0,0,0,0,1,0
2709,San luis,Chacabuco,Pozo cavado,0,0,0,0,0,0,0,0,0
2710,San luis,Chacabuco,Punta de la loma,0,0,0,0,0,0,0,0,0
2711,San luis,Chacabuco,Renca,0,0,0,0,0,0,0,1,0
2712,San luis,Chacabuco,San felipe,0,0,0,0,0,0,0,0,0
2713,San luis,Chacabuco,San miguel,0,0,0,0,0,0,0,0,0
2714,San luis,Chacabuco,San pablo,0,0,0,0,0,0,0,1,0
2715,San luis,Chacabuco,Santa martina,0,0,0,0,0,0,0,0,0
2716,San luis,Chacabuco,Tilisarao,0,0,0,0,1,1,0,1,0
2717,San luis,Chacabuco,Villa del carmen,0,0,0,1,1,0,1,1,0
2718,Santa fe,General López,Labordeboy,1,0,0,0,1,0,1,0,0
2719,Santa fe,General López,Lazzarino,0,0,0,0,1,0,0,0,0
2720,Santa fe,General López,Maggiolo,1,0,0,0,1,1,1,1,0
2721,Santa fe,General López,María teresa,1,1,0,0,1,1,1,1,0
2722,Santa fe,General López,Melincué (est. san urbano),0,0,0,0,1,1,1,1,0
2723,Santa fe,General López,Miguel torres,0,1,0,0,0,0,0,0,0
2724,Santa fe,General López,Murphy,0,0,0,1,1,1,1,0,0
2725,Santa fe,General López,Rufino,1,1,0,1,1,1,1,0,0
2726,Santa fe,General López,San eduardo,1,0,0,1,1,0,1,0,0
2727,Santa fe,General López,San francisco de santa fe,0,0,0,1,1,0,1,0,1
2728,Santa fe,General López,San gregorio,1,0,0,1,1,1,1,1,0
2729,Santa fe,San Lorenzo,Capitán bermúdez,1,1,0,1,1,1,1,0,0
2730,Santa fe,San Lorenzo,Carcarañá,1,1,0,0,1,1,1,0,0
2731,Santa fe,San Lorenzo,Coronel arnold,0,0,0,1,1,0,1,0,0
2732,Santa fe,San Lorenzo,Fray luis beltrán,1,1,0,1,1,1,1,0,0
2733,Santa fe,San Lorenzo,Fuentes,1,0,0,1,1,1,1,0,0
2734,Santa fe,San Lorenzo,Luis palacios (est. la salada),0,1,0,0,1,0,1,1,0
2735,Santa fe,San Lorenzo,Puerto general san martín,0,0,0,1,1,1,0,1,1
2736,Santa fe,San Lorenzo,Pujato,1,0,0,0,1,1,1,1,0
2737,Santa fe,San Lorenzo,Ricardone,1,1,0,1,1,1,1,1,1
2738,Santa fe,San Lorenzo,Roldán,1,1,0,1,1,1,1,1,0
2739,Santa fe,San Lorenzo,San jerónimo sud,1,1,0,1,1,1,1,0,0
2740,Santa fe,San Lorenzo,San lorenzo,1,1,0,1,1,1,1,1,0
2741,Santa fe,San Lorenzo,Timbúes,1,0,0,1,1,1,1,1,1
2742,Santa fe,San Lorenzo,Villa elvira,0,0,0,0,1,1,0,1,0
2743,Santa fe,San Lorenzo,Villa mugueta,0,1,0,0,1,0,1,0,1
2744,Santa fe,San Martín,Cañada rosquín,0,1,0,1,1,1,1,1,0
2745,Santa fe,San Martín,Carlos pellegrini,1,1,0,1,1,1,1,1,0
2746,Santa fe,San Martín,Casas,0,1,0,0,1,0,1,1,0
2747,Santa fe,San Martín,Castelar,0,0,0,1,1,0,1,0,0
2748,Santiago del estero,Robles,Colonia el simbolar,0,0,0,0,1,1,0,1,1
2749,Santiago del estero,Robles,Fernández,1,0,0,1,1,1,1,1,1
2750,Santiago del estero,Robles,Ingeniero forres (est. chaguar punco),0,0,0,1,0,0,1,1,1
2751,Santiago del estero,Robles,Vilmer,0,0,0,1,1,1,0,0,1
2752,Santiago del estero,Salavina,Chilca juliana,0,0,0,1,0,0,0,1,1
2753,Santiago del estero,Salavina,Los telares,0,0,0,1,1,0,1,0,1
2754,Santiago del estero,Salavina,Villa salavina,0,0,0,0,1,0,0,1,1
2755,Santiago del estero,San Martín,Brea pozo,0,0,0,1,1,1,1,1,1
2756,Santiago del estero,San Martín,Estación robles,0,0,0,0,0,0,0,0,1
2757,Santiago del estero,San Martín,Estación taboada,0,0,0,0,1,1,0,1,1
2758,Santiago del estero,San Martín,Villa nueva,0,0,0,0,0,0,0,1,0
2759,Santiago del estero,Sarmiento,Garza,0,0,0,1,1,1,1,0,1
2760,Santiago del estero,Silípica,Árraga,0,0,0,1,1,1,0,1,1
2761,Tucuman,Capital,San miguel de tucumán (est. tucumán),1,1,1,1,1,1,1,1,1
2762,Tucuman,Chicligasta,Alpachiri,0,0,0,0,1,1,0,0,0
2763,Tucuman,Chicligasta,Alto verde,0,0,0,0,1,0,1,0,0
2764,Tucuman,Chicligasta,Arcadia,1,0,0,0,0,0,1,0,0
2765,Tucuman,Chicligasta,Concepción,1,0,0,1,1,1,1,1,0
2766,Tucuman,Chicligasta,Iltico,0,0,0,0,1,0,0,0,0
2767,Tucuman,Chicligasta,La trinidad,1,0,0,0,1,1,1,0,0
2768,Tucuman,Chicligasta,Medina,0,0,0,0,0,0,0,0,0
2769,Tucuman,Chicligasta,San roque,0,0,0,0,0,0,0,0,0
2770,Tucuman,Cruz Alta,Alderetes,0,0,0,1,1,1,1,0,0
2771,Tucuman,Cruz Alta,Banda del río salí,0,1,0,1,1,1,1,1,0
2772,Tucuman,Cruz Alta,Barrio aeropuerto,0,0,0,0,1,1,0,0,0
2773,Buenos aires,Esteban Echeverría,El jagüel,0,1,0,1,1,1,1,1,1
2774,Buenos aires,Esteban Echeverría,Luis guillón,1,1,1,1,1,1,1,1,0
2775,Buenos aires,Esteban Echeverría,Monte grande,1,1,1,1,1,1,1,1,1
2776,Buenos aires,Esteban Echeverría,Zona aeropuerto internacional ezeiza,1,0,0,0,0,0,1,0,0
2777,Buenos aires,Exaltación de la Cruz,Arroyo de la cruz,0,0,0,0,1,1,0,1,0
2778,Buenos aires,Exaltación de la Cruz,Capilla del señor (est. capilla),1,0,1,1,1,1,1,0,0
2779,Buenos aires,Exaltación de la Cruz,Diego gaynor,0,0,0,0,0,0,0,0,0
2780,Buenos aires,Exaltación de la Cruz,El remanso,1,0,0,1,1,1,1,1,0
2781,Entre rios,Victoria,Charigüé,0,0,0,0,0,0,0,0,0
2782,Entre rios,Victoria,Laguna del pescado,0,0,0,0,0,0,0,0,0
2783,San luis,Libertador Grl. San Martín,La totora,0,0,0,0,0,0,0,0,0
2784,Buenos aires,Mar Chiquita,Camet norte,0,0,0,0,1,1,0,0,0
2785,Buenos aires,Mar Chiquita,Coronel vidal,1,1,0,1,1,1,1,1,0
2786,Buenos aires,Mar Chiquita,Frente mar,0,0,0,0,1,1,0,0,0
2787,Buenos aires,Mar Chiquita,General pirán,0,0,1,1,1,1,1,1,0
2788,Buenos aires,Mar Chiquita,La armonía,0,0,0,0,1,1,0,1,0
2789,Buenos aires,Mar Chiquita,La baliza,0,0,0,0,1,1,0,0,0
2790,Buenos aires,Mar Chiquita,La caleta,0,0,0,0,0,0,0,1,0
2791,Buenos aires,Mar Chiquita,Mar chiquita,0,0,0,0,1,1,1,0,0
2792,Buenos aires,Mar Chiquita,Mar de cobo,1,0,1,1,0,0,1,0,0
2793,Buenos aires,Mar Chiquita,Playa dorada,0,0,0,0,1,1,0,0,0
2794,Buenos aires,Mar Chiquita,Santa clara del mar,1,1,0,1,1,1,0,1,0
2795,Buenos aires,Mar Chiquita,Santa elena,0,0,0,0,0,0,0,0,0
2796,Buenos aires,Tres De Febrero,Loma hermosa,1,1,0,1,1,1,1,0,0
2797,Buenos aires,Tres De Febrero,Martín coronado,1,1,0,1,1,1,1,0,0
2798,Buenos aires,Tres De Febrero,Pablo podestá,1,1,0,1,1,1,1,1,0
2799,Buenos aires,Tres De Febrero,Remedios de escalada,1,1,0,1,1,1,1,0,0
2800,Buenos aires,Tres De Febrero,Saenz peña,1,1,0,1,1,1,1,1,1
2801,Buenos aires,Tres De Febrero,Santos lugares,1,1,0,1,1,1,1,1,0
2802,Buenos aires,Tres De Febrero,Villa bosch (est. juan maria bosch),1,1,0,1,1,1,1,0,0
2803,San luis,Libertador Grl. San Martín,La vertiente,0,0,0,0,0,0,0,1,1
2804,San luis,Libertador Grl. San Martín,Las aguadas,0,0,0,0,0,0,0,1,0
2805,Cordoba,Presidente Roque Sáenz Peña,Serrano,0,1,0,0,1,1,1,1,1
2806,Cordoba,Presidente Roque Sáenz Peña,Villa rossi,0,0,0,0,1,0,1,0,0
2807,Cordoba,Punilla,Barrio santa isabel,0,0,0,0,0,0,0,0,0
2808,Cordoba,Punilla,Bialet massé,1,0,0,0,1,1,1,1,0
2809,Cordoba,Punilla,Cabalango,0,0,0,0,0,0,0,1,0
2810,Cordoba,Punilla,Capilla del monte,1,1,0,0,1,1,1,1,0
2811,Cordoba,Punilla,Casa grande,0,0,0,0,0,0,0,1,0
2812,Cordoba,Punilla,Charbonier,0,0,0,0,0,0,0,1,0
2813,Cordoba,Punilla,Cosquín,1,1,0,1,1,1,1,1,0
2814,Cordoba,Punilla,Cuesta blanca,0,0,0,0,0,0,0,1,0
2815,Cordoba,Punilla,Estancia vieja,0,0,0,0,1,0,0,1,0
2816,Cordoba,Punilla,Huerta grande,0,1,0,1,1,1,1,1,0
2817,Cordoba,Punilla,La cumbre,1,0,0,0,1,1,1,1,0
2818,Cordoba,Punilla,La falda,1,1,0,1,1,1,1,1,0
2819,Entre rios,Diamante,Strobel,0,1,0,0,1,1,0,0,0
2820,Entre rios,Diamante,Villa libertador san martín,1,0,0,0,1,1,1,1,0
2821,Entre rios,Federación,Chajarí,1,1,0,1,1,1,1,1,0
2822,Entre rios,Federación,Colonia alemana,0,0,0,0,0,0,0,1,0
2823,Entre rios,Federación,Colonia ensanche sauce,0,0,0,0,1,0,0,1,0
2824,Entre rios,Federación,Colonia la argentina,0,0,0,0,1,1,1,1,0
2825,Entre rios,Federación,Colonia peña,0,0,0,0,0,0,0,1,0
2826,Entre rios,Federación,Colonia santa maría,0,0,0,0,1,0,0,1,0
2827,Entre rios,Federación,Federación,1,0,0,1,1,1,1,1,0
2828,Entre rios,Federación,Los conquistadores,0,1,0,0,1,1,1,1,0
2829,Entre rios,Federación,San jaime de la frontera,0,1,0,0,1,1,1,1,0
2830,Entre rios,Federación,San pedro,0,0,0,1,1,0,0,1,0
2831,Entre rios,Federación,San ramón,0,0,0,0,0,0,0,0,0
2832,Entre rios,Federación,Santa ana,0,1,0,1,1,1,1,1,0
2833,Entre rios,Federación,Villa del rosario,0,1,0,1,0,1,1,1,0
2834,Entre rios,Victoria,Molino doll,0,0,0,0,1,0,1,1,0
2835,Entre rios,Victoria,Rincón de nogoyá,0,0,0,0,1,0,1,1,0
2836,Entre rios,Victoria,Victoria,1,1,0,1,1,1,1,1,0
2837,Entre rios,Villaguay,Estación raíces,1,0,0,0,1,0,1,1,0
2838,Entre rios,Villaguay,Ingeniero miguel sajaroff,0,0,0,0,0,0,1,1,0
2839,Entre rios,Villaguay,Jubileo,0,0,0,1,1,0,1,1,0
2840,Entre rios,Villaguay,Mojones norte,0,0,0,0,1,0,0,0,0
2841,Entre rios,Villaguay,Paso de la laguna,0,0,0,1,0,0,0,1,0
2842,Entre rios,Villaguay,Villa clara,1,0,0,1,1,1,1,1,1
2843,Entre rios,Villaguay,Villa domínguez,0,0,0,1,1,1,1,1,0
2844,Entre rios,Villaguay,Villaguay,1,0,0,1,1,1,1,1,0
2845,Formosa,Bermejo,Fortín soledad,0,0,0,0,0,0,0,1,0
2846,Formosa,Bermejo,Guadalcazar,0,0,0,0,0,0,0,1,0
2847,Formosa,Bermejo,La rinconada,0,0,0,0,0,0,0,1,0
2848,Formosa,Bermejo,Laguna yema,0,0,0,0,1,1,1,1,1
2849,La rioja,San Blas de los Sauces,Alpasinche,0,0,0,1,1,0,0,1,0
2850,La rioja,San Blas de los Sauces,Amuschina,0,0,0,0,0,0,0,0,0
2851,La rioja,San Blas de los Sauces,Andolucas,0,0,0,0,0,0,0,0,0
2852,La rioja,San Blas de los Sauces,Chaupihuasi,0,0,0,0,0,0,0,0,0
2853,La rioja,San Blas de los Sauces,Cuipan,0,0,0,0,1,0,0,0,0
2854,La rioja,San Blas de los Sauces,Las talas,0,0,0,0,0,0,0,0,0
2855,La rioja,San Blas de los Sauces,Los robles,0,0,0,0,0,0,0,0,1
2856,La rioja,San Blas de los Sauces,Salicas,0,0,0,0,0,0,0,0,0
2857,La rioja,San Blas de los Sauces,Salicas - san blas,0,0,0,0,0,0,1,1,0
2858,La rioja,San Blas de los Sauces,San blas,0,0,0,0,0,0,0,0,0
2859,La rioja,San Blas de los Sauces,Shaqui,0,0,0,0,0,0,0,0,0
2860,La rioja,San Blas de los Sauces,Suriyaco,0,0,0,0,0,0,0,0,0
2861,La rioja,San Blas de los Sauces,Tuyubil,0,0,0,0,0,0,0,0,0
2862,La rioja,Sanagasta,Villa sanagasta,0,0,0,0,1,1,0,0,0
2863,La rioja,Sanagasta,Villa sanagasta,0,1,0,1,1,1,1,1,1
2864,La rioja,Vinchina,Jagüé,0,0,0,0,0,0,1,1,0
2865,La rioja,Vinchina,Villa san josé de vinchina,0,0,0,1,1,0,1,1,0
2866,Mendoza,Capital,Mendoza,1,1,1,1,1,1,1,1,1
2867,Rio negro,Avellaneda,Darwin,0,0,0,1,1,0,0,1,1
2868,Rio negro,Avellaneda,Lamarque,0,1,1,1,1,1,1,1,1
2869,Rio negro,Avellaneda,Luis beltrán,0,1,1,1,1,1,1,1,1
2870,Rio negro,Avellaneda,Pomona,0,1,0,0,1,1,0,1,1
2871,Rio negro,Bariloche,Arelauquen,0,0,0,0,1,1,0,0,0
2872,Rio negro,Bariloche,Barrio el pilar,0,0,0,0,1,1,0,0,0
2873,Rio negro,Bariloche,Colonia suiza,0,0,0,0,1,1,0,0,0
2874,Rio negro,Bariloche,El bolsón,1,1,0,1,1,1,1,1,1
2875,Rio negro,Bariloche,El foyel,0,0,0,0,1,1,0,0,1
2876,Rio negro,Bariloche,Mallín ahogado,0,0,0,0,0,0,0,0,0
2877,Rio negro,Bariloche,Rio villegas,0,0,0,0,0,0,1,0,1
2878,Rio negro,El Cuy,Naupa huen,0,0,0,1,0,0,0,0,0
2879,Rio negro,El Cuy,Paso córdova,0,0,0,0,0,0,0,0,0
2880,Rio negro,El Cuy,Valle azul,0,0,0,0,0,0,1,1,1
2881,Buenos aires,Exaltación de la Cruz,Los cardales,1,1,1,0,1,1,1,1,1
2882,Buenos aires,Exaltación de la Cruz,Parada orlando,0,0,0,0,0,0,0,1,0
2883,Buenos aires,Exaltación de la Cruz,Parada robles - pavón,1,0,0,1,1,1,1,1,0
2884,Buenos aires,Ezeiza,Aeropuerto internacional ezeiza,1,0,1,1,1,1,1,0,1
2885,Buenos aires,Ezeiza,Canning,1,1,1,1,1,1,1,1,0
2886,Buenos aires,Ezeiza,Carlos spegazzini,1,1,1,1,1,1,1,1,1
2887,Buenos aires,Ezeiza,José maria ezeiza,1,1,1,1,1,1,1,1,1
2888,Formosa,Bermejo,Lamadrid,0,0,0,0,0,0,0,1,0
2889,Buenos aires,Mar Chiquita,Vivoratá,0,0,0,1,1,1,1,1,1
2890,Buenos aires,Marcos Paz,Barrio santa rosa,0,0,0,0,1,0,0,0,0
2891,Buenos aires,Marcos Paz,Marcos paz,1,1,1,1,1,1,1,1,1
2892,Buenos aires,Mercedes,Goldney,0,0,0,0,0,0,0,0,0
2893,Buenos aires,Mercedes,Gowland,0,0,0,1,1,1,0,1,0
2894,Buenos aires,Mercedes,Jorge born,0,0,0,0,0,0,0,1,0
2895,Buenos aires,Mercedes,Mercedes,1,1,1,1,1,1,1,1,1
2896,Buenos aires,Mercedes,Tomás jofré,0,0,0,0,0,0,0,0,0
2897,Buenos aires,Merlo,Libertad,1,1,1,1,1,1,1,1,1
2898,Buenos aires,Merlo,Mariano acosta,1,1,0,1,1,1,1,1,0
2899,Buenos aires,Tres De Febrero,Villa raffo,1,1,0,1,1,1,1,0,0
2900,Buenos aires,Tres Lomas,Ingeniero thompson,0,0,0,0,0,0,1,0,0
2901,Buenos aires,Tres Lomas,Tres lomas,1,1,1,1,1,1,1,1,0
2902,Buenos aires,Vicente López,Carapachay,1,1,0,1,1,1,1,0,0
2903,Buenos aires,Vicente López,Florida,1,1,0,1,1,1,1,1,0
2904,Buenos aires,Vicente López,Florida oeste,1,1,0,1,1,1,1,1,1
2905,Buenos aires,Vicente López,La lucila,1,1,0,1,1,1,1,0,0
2906,Buenos aires,Vicente López,Munro,1,1,0,1,1,1,1,1,1
2907,Cordoba,Punilla,Los cocos,1,0,0,0,1,1,1,1,0
2908,Cordoba,Punilla,Mallín,0,0,0,0,0,0,0,0,0
2909,Cordoba,Punilla,Mayu sumaj,0,1,0,0,0,0,1,1,0
2910,Cordoba,Punilla,Quebrada de luna,0,0,0,0,0,0,0,0,0
2911,Cordoba,Punilla,San antonio de arredondo,0,1,0,1,1,1,1,1,0
2912,Cordoba,Punilla,San esteban,1,0,0,0,0,0,1,1,0
2913,Cordoba,Punilla,San roque,0,0,0,0,1,1,0,1,0
2914,Cordoba,Punilla,San roque del lago,0,0,0,0,0,0,0,0,0
2915,Cordoba,Punilla,Santa maría de punilla,1,0,0,1,1,1,1,1,0
2916,Cordoba,Punilla,Tala huasi,0,0,0,0,1,1,0,1,0
2917,Cordoba,Punilla,Tanti,0,0,0,0,1,1,0,1,0
2918,Cordoba,Punilla,Valle hermoso,1,1,0,1,1,1,1,1,0
2919,Cordoba,Punilla,Villa carlos paz,1,1,0,1,1,1,1,1,1
2920,Cordoba,Punilla,Villa flor serrana,0,0,0,0,0,0,0,0,0
2921,San luis,Libertador Grl. San Martín,Las chacras,0,0,0,0,0,0,0,1,1
2922,Entre rios,Federal,Conscripto bernardi,0,0,0,0,1,0,1,1,0
2923,Entre rios,Federal,El cimarrón,0,0,0,0,0,0,1,1,0
2924,Entre rios,Federal,Federal,1,0,0,1,1,0,1,1,0
2925,Entre rios,Federal,Nueva vizcaya,0,0,0,0,1,0,0,1,0
2926,Entre rios,Federal,Sauce de luna,0,0,0,1,1,0,1,1,1
2927,Entre rios,Feliciano,San josé de feliciano,0,0,0,0,1,1,1,1,1
2928,Entre rios,Feliciano,San víctor,1,0,0,0,1,0,1,1,0
2929,Entre rios,Gualeguay,Aldea asunción,0,0,0,0,0,0,1,0,0
2930,Entre rios,Gualeguay,Estación lazo,0,0,0,0,1,0,1,0,0
2931,Entre rios,Gualeguay,General galarza,1,0,0,0,1,1,1,1,0
2932,Entre rios,Gualeguay,Gualeguay,1,1,0,1,1,1,1,1,1
2933,Entre rios,Gualeguay,Puerto ruiz,0,0,0,0,0,0,1,0,0
2934,Entre rios,Gualeguaychú,Aldea san antonio,0,1,0,0,1,0,1,0,1
2935,Entre rios,Gualeguaychú,Aldea san juan,0,0,0,0,1,0,0,1,0
2936,Formosa,Bermejo,Los chiriguanos,0,0,0,0,1,0,1,1,0
2937,Formosa,Bermejo,Pozo de maza,0,0,0,0,0,0,0,1,1
2938,Formosa,Bermejo,Pozo del mortero,0,0,0,0,1,0,0,1,0
2939,Formosa,Bermejo,Vaca perdida,0,0,0,0,0,0,0,1,0
2940,Formosa,Formosa,Colonia pastoril,0,0,0,0,1,0,0,1,0
2941,Formosa,Formosa,Formosa,1,1,0,1,1,1,1,1,1
2942,Formosa,Formosa,Gran guardia,0,0,0,0,1,0,1,1,0
2943,Formosa,Formosa,Mariano boedo,0,0,0,0,0,0,0,1,0
2944,Formosa,Formosa,Mojón de fierro,0,0,0,0,1,1,0,1,1
2945,Formosa,Formosa,San hilario,0,0,0,0,1,0,1,1,1
2946,Formosa,Formosa,Villa del carmen,0,0,0,1,1,1,0,1,1
2947,Formosa,Formosa,Villa trinidad,0,0,0,0,0,0,0,0,0
2948,Formosa,Laishi,Banco payaguá,0,0,0,0,0,0,0,1,0
2949,Formosa,Laishi,General lucio victorio mansilla,1,0,0,0,1,0,1,1,1
2950,Mendoza,General Alvear,Bowen,0,1,1,0,1,1,1,1,0
2951,Mendoza,General Alvear,Carmensa,0,0,0,0,1,0,1,1,0
2952,Mendoza,General Alvear,General alvear,1,1,1,1,1,1,1,1,1
2953,Mendoza,General Alvear,Los compartos,0,0,0,0,1,1,0,0,0
2954,Mendoza,Godoy Cruz,Gobernador benegas,0,0,0,1,1,1,0,0,0
2955,Mendoza,Godoy Cruz,Godoy cruz,1,1,1,1,1,1,1,1,1
2956,Mendoza,Godoy Cruz,Las tortugas,0,0,0,1,1,1,0,0,0
2957,Mendoza,Godoy Cruz,Presidente sarmiento,0,0,0,0,0,0,0,0,0
2958,Mendoza,Godoy Cruz,San francisco del monte,0,0,0,1,1,1,0,0,0
2959,Mendoza,Godoy Cruz,Villa hipodromo,0,0,0,1,1,1,0,0,0
2960,Mendoza,Godoy Cruz,Villa marini,0,0,0,0,1,1,0,0,0
2961,San luis,Libertador Grl. San Martín,Las lagunas,0,0,0,0,0,0,0,1,0
2962,Rio negro,General Roca,Allen,1,0,1,1,1,1,1,1,1
2963,Rio negro,General Roca,Bajo san cayetano,0,0,0,0,1,1,0,0,0
2964,Rio negro,General Roca,Barda del medio,0,0,1,0,1,1,1,1,1
2965,Rio negro,General Roca,Barrio blanco,0,0,0,0,0,0,0,0,0
2966,Rio negro,General Roca,Barrio calle ciega nº10,0,0,0,0,0,0,0,0,0
2967,Rio negro,General Roca,Barrio calle ciega nº6,0,0,0,0,0,0,0,0,0
2968,Rio negro,General Roca,Barrio canale,0,0,0,0,0,0,0,0,0
2969,Rio negro,General Roca,Barrio chacra monte,0,0,0,0,1,1,1,0,0
2970,Rio negro,General Roca,Barrio costa este,0,0,0,0,0,0,0,0,0
2971,Rio negro,General Roca,Barrio costa linda,0,0,0,0,0,0,0,0,0
2972,Rio negro,General Roca,Barrio costa oeste,0,0,0,0,1,1,0,0,0
2973,Rio negro,General Roca,Barrio destacamento,0,0,0,0,0,0,0,0,1
2974,Rio negro,General Roca,Barrio el labrador,0,0,0,0,0,0,0,1,0
2975,Rio negro,General Roca,Barrio el maruchito,0,0,0,0,0,0,0,0,0
2976,Rio negro,General Roca,Barrio el petróleo,0,0,0,0,0,0,0,0,0
2977,Rio negro,General Roca,Barrio el treinta,0,0,0,0,1,1,0,0,0
2978,Rio negro,General Roca,Barrio emergente,0,0,0,0,0,1,0,0,0
2979,Rio negro,General Roca,Barrio fátima,0,0,0,0,0,0,0,0,0
2980,Rio negro,General Roca,Barrio frontera,0,0,0,0,0,0,0,0,0
2981,Rio negro,General Roca,Barrio goretti,0,0,0,0,0,0,0,0,0
2982,Rio negro,General Roca,Barrio guerrico,1,0,1,1,0,1,1,0,0
2983,Rio negro,General Roca,Barrio isla 10,0,0,0,0,0,0,0,0,0
2984,Rio negro,General Roca,Barrio la barda,0,0,0,0,0,0,0,0,0
2985,Rio negro,General Roca,Barrio la costa,0,0,0,0,0,0,0,0,0
2986,Rio negro,General Roca,Barrio la defensa,0,0,0,0,0,0,0,0,0
2987,Rio negro,General Roca,Barrio la herradura,0,0,0,0,0,0,0,0,0
2988,Rio negro,General Roca,Barrio la lor,0,0,0,0,1,1,0,0,0
2989,Rio negro,General Roca,Barrio la ribera - barrio apycar,0,0,0,0,1,1,0,0,0
2990,Rio negro,General Roca,Barrio las angustias,0,0,0,0,1,1,0,0,0
2991,Rio negro,General Roca,Barrio luisillo,0,0,0,0,0,0,0,0,0
2992,Rio negro,General Roca,Barrio mar del plata,0,0,0,0,0,0,0,0,0
2993,Rio negro,General Roca,Barrio maría elvira,0,0,0,0,1,1,0,0,0
2994,Rio negro,General Roca,Barrio moño azul,0,0,0,0,0,0,0,0,0
2995,Rio negro,General Roca,Barrio mosconi,0,0,0,0,1,1,1,0,0
2996,Rio negro,General Roca,Barrio norte (municipio de cinco saltos),0,0,0,0,0,0,0,0,0
2997,Rio negro,General Roca,Barrio norte (municipio de cipolletti),0,0,0,0,0,0,0,0,0
2998,Rio negro,General Roca,Barrio pinar,0,0,0,0,0,0,0,0,0
2999,Rio negro,General Roca,Barrio pino azul,0,0,0,0,1,1,0,0,0
3000,Rio negro,General Roca,Barrio porvenir,0,0,0,0,0,0,0,0,0
3001,Rio negro,General Roca,Barrio presidente perón,0,0,0,0,0,0,0,0,0
3002,Rio negro,General Roca,Barrio puente 83,0,0,0,0,0,0,0,0,0
3003,Rio negro,General Roca,Barrio puente de madera,0,0,0,0,0,0,0,0,0
3004,Rio negro,General Roca,Barrio santa lucia,0,0,0,0,0,0,0,0,0
3005,Rio negro,General Roca,Barrio santa rita,0,0,0,0,0,0,0,0,0
3006,Rio negro,General Roca,Barrio tres luces,0,0,0,0,1,1,0,0,0
3007,Rio negro,General Roca,Barrio unión,0,0,0,0,0,0,0,0,0
3008,Rio negro,General Roca,Catriel,0,0,0,1,1,1,0,1,1
3009,Rio negro,General Roca,Cervantes,0,1,0,0,1,0,1,1,1
3010,San luis,Chacabuco,Villa larca,0,0,0,1,1,1,1,1,0
3011,San luis,Coronel Pringles,Balde de la isla,0,0,0,0,0,0,0,0,0
3012,San luis,Coronel Pringles,Carolina,0,0,0,0,0,0,1,1,0
3013,San luis,Coronel Pringles,Cerros largos,0,0,0,0,0,0,0,0,0
3014,San luis,Coronel Pringles,Cienaga de intihuasi,0,0,0,0,0,0,0,0,0
3015,San luis,Coronel Pringles,El arenal,0,0,0,0,0,0,0,0,0
3016,San luis,Coronel Pringles,El baldecito,0,0,0,0,0,0,0,0,0
3017,San luis,Coronel Pringles,El durazno,0,0,0,0,0,1,0,1,0
3018,San luis,Coronel Pringles,El trapiche,0,0,0,1,1,1,1,1,0
3019,San luis,Coronel Pringles,Eleodoro lobos,0,0,0,0,1,1,0,0,0
3020,San luis,Coronel Pringles,Estancia grande,0,0,0,0,0,0,0,0,0
3021,San luis,Coronel Pringles,Fraga,0,0,0,1,1,0,1,1,0
3022,San luis,Coronel Pringles,Intihuasi,0,0,0,0,0,0,0,0,0
3023,San luis,Coronel Pringles,La bajada,0,0,0,0,0,0,0,1,0
3024,San luis,Coronel Pringles,La florida,0,0,0,0,0,0,0,1,0
3025,San luis,Coronel Pringles,La petra,0,0,0,0,0,0,0,0,0
3026,San luis,Coronel Pringles,La toma,1,0,0,1,1,1,0,1,0
3027,San luis,Coronel Pringles,La totora,0,0,0,0,1,1,0,0,0
